Just an advertisement for this cancer clinic.,I once had cancer virus 🦠 for over 10 years and I visited so many States in the United States 🇺🇸 seeking for help but it was all leading to spending of thousands of dollars until I was watching a YouTube series and I came across Dr. Emovon on YouTube ads and I decided to order his herbal medication and today I'm fully well from this problems. #dremovon..🙏🙏,have u guys some news,I have a biopsy Thursday and it’s really scary. Thank you for sharing your story ❤,Sadge,But in reality they are useless. Speaking from experience with 3 family members who had and fought cancer I can say that Macmillan did NOT give them any support. I would never give them a penny.,Lord God and angels is with you,Get your PSA tests done. Don't wait.,Dr Ozuka on YouTube has a permanent cure with his herbal medicine,Is this woman still alive?  This was made 9 years ago and pancreatic cancer is not as curable as she claimed.  It's one of the most difficult cancers to treat.,😢😢😢 hope u recover soon
,,,,,,"I know there was Covid, but being by yourself going through this treatment must have been very scary. I’m so glad you have support this time. 💓💓💓",,,,
,,,,,,We will be praying for you,,,,
,,,,,,"Delia you are so strong, a beautiful , strong, sincere and humble person inside and out. God doesn't give us nothing were not strong enough to handle. He gives the toughest battles to his strongest soldiers and it only makes you stronger💯🙏💕 I know this chapter of your life may seem dark, rough, scary etc everything in life happens for a reason,a lesson,a blessing etc... Everything in life is temporary. People always wanna question ""Why Me? or Why not me?""throughout your seasons in life those questions will be answered! Try and look at it like this "" It's a MINOR setback for a MAJOR comeback!!""💯
🙏🙏🙏🙏🙏💕💕💕💕💕Keep your head up princess, don't let that tiara tilt",,,,
,,,,,,"I love you both so much and I know God is watching over you🙏🙏 Bless your heart ♥️ & soul 💞 I pray for you all the time Delia and kudos to all that you have to go through 💝
Thank you so much for sharing 🤗😚💖",,,,
,,,,,,"Oh, Delia. I strive for your spirit. God bless you. I couldn’t help but let a few tears trickle when you both tied your ribbons. What a statement in your battles. 💜💖",,,,
,,,,,,May the almighty God heal u dear.,,,,
,,,,,,"In ocean's deep my faith will stand. You got this Delia, praying for you.",,,,
,,,,,,"Prayers coming your way...
❤🙏❤🙏❤🙏❤🙏❤",,,,
,,,,,,Prayers to you & your family…. ❤️,,,,
,,,,,,"Delia and Dylan cancer is a cruel beast and it’s been particularly cruel to you . You’re both so brave and inspiring ,my thoughts are with you guys. 🤗",,,,
,,,,,,You Got This! Hang in there sweet lady. My mom fought uterine cancer in 2017 & 2018 and WON! We're sending you all the positive vibes!,,,,
,,,,,,"Delia, you are amazing! We are rooting for you!",,,,
,,,,,,"in Poland, green is the color of hope. heart of hope, ....dear to you 💚💚💚💚💚",,,,
,,,,,,"We can't avoid things life puts in our path but the way you face it you and your husband is admirable!! Never quit that smile, can't wait to see you like before!!😘😘😘😘",,,,
,,,,,,I did all my treatments alone and was in a chair in a room with other people but I was always so tired and the first few were booked so early in the morning that I slept most of mine cause my treatment was a 3hr one as it was a 4 part chemo (ABVD). U got this girl!😊 #fuckcancer,,,,
,,,,,,"Blessings to you sweet, Delia, you really are a champion!  You are taking everything with such grace, you inspire me with your strength.  Sending warm hugs, thoughts and wishes!!!💗🙏",,,,
,,,,,,"Delia you are a rock star, your so brave, you will get through this. Sending love and prayers from Australia 🐨🇦🇺🙏🏻🥰😘",,,,
,,,,,,god bless you & get well soon,,,,
,,,,,,I'm praying so deeply for your recovery. Your so brave and strong for sharing your truth,,,,
,,,,,,"Lifting you both up in prayer. Thank you for sharing your journey, I know you are bringing comfort to other people in the same situation. Keep being a light!!",,,,
,,,,,,"Quick recovery sweet Delia❤💕;May Gods healing be upon you in Jesus name,Amen.",,,,
,,,,,,Sending you all my love xxx,,,,
,,,,,,"Delia you are such a courageous, beautiful and brave young lady. Cancer is such a scary thing so to have to have those three treatments all by yourself seems so cruel, I understand why you had too but oh my how horrid. Wonderful that Dylan could go with you this time. The pool area at your families house looked like Walts in Breaking Bad lol. Wishing you all the luck in the world for the rest of your fight, you are doing so awesome xx",,,,
,,,,,,Praying for you Delia. Stay strong. God knows what you are going through. He loves you so much! I know it’s hard. I also know that no one can know how hard it really is. Only you know that. You and God. I have a diagnosis as well. Sometimes I think I can’t do it anymore. Then I call upon my Lord for help. He gives me peace and comfort! God can give you peace.,,,,
,,,,,,"@Dylan&DeliaChatwin 
Delia, you are beautiful inside & out! You are a warrior Princess 👑! You are a role model for women! 🎀 You inspire us all with your courage! I have cried at these videos, but I’m trying to stay strong for you & Dylan! Everytime I watch I pray to God for your health! 🙏🏽 I’m sending you Hope & Love from LaLaLand xoxo fancienanc nanc 🍒🍒",,,,
,,,,,,Delia I am humbled watching your journey. You are both such a lovely couple and are so blessed to have each other. You have such a great attitude and composure and this will stand to you. I wish you continued healing and full return to health. You will be in my prayers and never lose heart. You will not believe the strength of character you will have once you complete this. Always remember you got this! Much love. X,,,,
,,,,,,"Dear Dalia, last year my sister died of breast cancer and as I watch these videos all I see is my sister and I remember all the happy memories I have with her! Dalia god is with you and I know god is watching over you. I love you guys!🥰♥️❤️🙏",,,,
,,,,,,for the sores in your mouth you should a mouth wash called biotene!!! it works so well!,,,,
,,,,,,🎀💕🙏🏻💖🙏🏻💖🙏🏻💕🎀,,,,
,,,,,,🙏🏻 all the best from Germany!,,,,
,,,,,,You look so good and you have mire positive vibes then most of the world. Saying my prayers every day for you. Going for my 6 month mamo tomorrow. Love you beautiful.,,,,
,,,,,,❤❤❤,,,,
,,,,,,"Such a warrior you are so special.. what a beauty and you have such a handsome support sys..GOD BLESS YOU BOTH..
💞",,,,
,,,,,,Strongs from South Africa!,,,,
,,,,,,❤❤❤❤❤❤❤❤❤❤❤🇵🇱🇵🇱😘,,,,
,,,,,,OMG i cannnot say enough prayers for you .Feel the strength sent from Australia,,,,
,,,,,,They do have a mouthwash to help with the sores in your mouth.,,,,
,,,,,,"In my prayers.. Both of you!
Plus your babies in the future.
You are a strong courageous  gal .. Bless your beautiful heart, your HEALTH and all your family.
💖💖💖💖💖💖💖💖💖💖💖💖
🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",,,,
,,,,,,I too had that chemo.  They also gave me neupogen shots to take home.  They helped me so much.  I pray you do well with chemo.  God bless you and your family.,,,,
,,,,,,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻,,,,
,,,,,,Beautiful xoxo,,,,
,,,,,,You're very brave!!! All the best for the rest of your journey. Praying for a speedy recovery. 💕,,,,
,,,,,,From one women to another you have inspired me with your strength. Sending you hugs from 🇨🇦and prayers for a healthy recovery. This will pass and you will be blessed with a beautiful family💗,,,,
,,,,,,"You got this girl!! Stay strong, you are incredible 💘",,,,
,,,,,,"You are so strong, it’s so inspiring. I will be keeping you in my prayers. You are a fighter & survivor!💙",,,,
,,,,,,Seeing everything brings back memories. I'm so sorry you have to go thru this. My twin and I went thru cancer together. Same week started treatment too. But we had too different chemos. How's your sister dealing with this with you. Her treatment though was different since it didn't really cause any real issues like regular chemo does. But a lot different. I did shots every other day for 5 months. Didn't have the what you have. ☹️💉 I have to say I felt great the whole time. 👍 I had everyone waiting on me during chemo. 😁 Never felt sick 🤢 ever.,,,,
,,,,,,"God is with you both. I admire the way you are handling this situation and I hope and pray for you to win your battle, I know you’ll do. 
In the meantime, keep on being positive, optimistic and most importantly, keep your faith in God stronger than ever, as He’s our savior, our father, and He loves us. 

God bless you, love from Guatemala :)",,,,
,,,,,,God bless you Delia! You’re sooooo strong 🤍 I send your way the most positive vibes you’re an incredible human being!!! And you’ll kick cancer ass 🙏🏻,,,,
,,,,,,Ti auguro una veloce guarigione ❤❤❤,,,,
,,,,,,"I’m so glad you posted a video! I’ve been thinking about you and I’ve been praying for you. Good to see you in such great spirit though your situation is rough…you got this!! ❤️
By the way, I love your shorter hair! How fun!! Yay to being at the halfway mark! You go sister!!",,,,
,,,,,,"Continued prayers to you both during this painful journey you are on.  Delia, you are a strong beautiful woman, there’s no doubt in my mind that you will beat this beast!! 💕💕. Thank you for the update!   Much love from North Dakota!",,,,
,,,,,,Sending you love and healing ! This is a beautiful gift you are sharing,,,,
,,,,,,I am being worked up for cancer and have been so sick. We think lymphoma. This gave me some glimpse of hope. Beautiful couple. Praying for your health and healing! ❤️ you are a rockstar,,,,
,,,,,,Always keeping you in my thoughts and prayers 🙏. You’re incredible and don’t you forget it ♥️😇💪. Just know how many people are proud of how far you’ve gotten and how far you’ll go 🙏♥️,,,,
,,,,,,"My Love, I'm so sorry, God can bring you through....I just had Cancer in 2020 and I underwent Chemotherapy and Radiation. This month Marks my year Chemotherapy. God is a healer! Trust Him.",,,,
,,,,,,Praying and believing you will be well and healthy Delia 🙏.,,,,
,,,,,,Sending love and hope sweetie,,,,
,,,,,,You are amazing! Stay strong and God bless you❤️✝️,,,,
,,,,,,"Delia....You are amazing!  What an inspiration you are. 
Dylan...what  a great example of supporting and loving unconditionally!!",,,,
,,,,,,I’m so happy that Dylan gets to go with u to your treatments now. U r so strong Delia. I’m praying for u. 💕💕💕💕,,,,
,,,,,,Delia you are so strong💫 and I know you will fight this Cancer! Keep fighting and don't stop your almost there..I will keep you in my prayers❤,,,,
,,,,,,"You are a brave, brave, brave girl. So beautiful, I can literally see your sweet and pure soul. Sending Love and healing to you Angel ❤️❤️❤️",,,,
,,,,,,"You are such a strong lady ,our prayers with you and wish a speed recovery,and wish the good health and wellbieng",,,,
,,,,,,Bless your heart sweet Delia.  Fortunately I don’t know first hand what you’re going through.  You are so strong to have had to do those appointments alone. Sending you prayers.🙏🏻,,,,
,,,,,,God bless you guys,,,,
,,,,,,You're doing great!,,,,
,,,,,,I have very similar infusions fortnightly for years for my chronic autoimmune diseases.,,,,
,,,,,,"You are amazing!  You are beautiful!  
Thank you for sharing your journey!💕💕💕",,,,
,,,,,,"You have a beautiful Grace about you and so very strong, throughout this video. Thank you for allowing us to follow your journey, sending many prayers of healing🙏🏻🙏🏻",,,,
,,,,,,It’s hard to “like” this video but your sharing of your journey is truly heart felt💕,,,,
,,,,,,I’m definitely praying for y’all ❤️ sending prayers and love from Texas.,,,,
,,,,,,"My mother took the red one,  she called it big red.",,,,
,,,,,,"P.S.  I'm glad Dylan's wheelchair wipe-out was backward onto the lawn, rather than forward into the pool!   Ya can't take the silliness out of a Chatwin boy :) .  Dylan, you are a rock for Delia, and uniquely qualified to accompany her through this journey.  God bless you both.  XOXO from Missouri.",,,,
,,,,,,"My sister was recently diagnosed with stage 2 breast cancer, at the age of 21. She started oral chemo and is rolling with it so far. 
Just wanted to remind you of how strong and brave you are. 🥰❤️",,,,
,,,,,,"Praying for your full recovery, in the meantime for strength and comfort to be with you as you continue the chemo journey. God bless you🙏💕🙏",,,,
,,,,,,God bless you 💕,,,,
,,,,,,Warrior! Survivor!   You are so strong to go through this by yourself.   I had friends come with me (they took turns) when I got my first 4 infusions.   The Red Devil is what the red chemo is coined.   I thought of it as the blood of Jesus.    Three years ago I was diagnosed. Survivor and thriving!,,,,
,,,,,,"I am a 10 year breast cancer survivor. You can, and will, beat this. Much love 💗",,,,
,,,,,,You got this! 💕,,,,
,,,,,,"stay strong I went through the same thanks to God I am cancer free and I know that with the help of God you will be too, I want to give you a tip to manage the pain of the needle in the port there is a cream to sleep the area you can ask the doctor gets an hour before treatment, I send you all the blessings",,,,
,,,,,,"Hello lovely lady!  Did you freak out the first time you tinkled red after your infusion, lol?   They had to lower the amount of Benedryl they gave me because it gave me ""happy feet"".  I'd be tap dancing while seated, to the amusement and entertainment of the other clients being infused.  I preferred getting my infusions in the same room with others.  We had wonderful chats and shared helpful tips.  The first time I had cancer my nails got very thin and grew exceptionally fast.  Thirteen years later it came back and my nails turned yellow/brown and took a long time to grow out pink again.  I'm now in my third cancer battle over a 21 year period.  But I'm still diddy-bopping and enjoying my life!  With today's advanced treatments, you should have a great, lasting recovery.  Praying for our Heavenly Father to bless and heal you. <3 from Missouri.",,,,
,,,,,,What a beautiful and strong woman you are!! Thank you for sharing your journey!!,,,,
,,,,,,Praying for you ❤️xoxo,,,,
,,,,,,Sending you love an prayers. You are one strong woman an I admire how brave you are. 🤍🤍🤍🤍💗💗💗💗🌸🌸🌸🌸,,,,
,,,,,,🙏🙏🙏🙏🙏,,,,
,,,,,,I had a port in for 4 years and getting it flushed every month was the worst part about having one in. The sailing tasted sooo bad I hated it sooo bad. I don't have the port in anymore cuz it had come out through my skin so I ended up having to have an emergency surgery last summer. They were not able to take the whole thing out as I had scar tissues build up all around the port and the catheter port. I now still have a an 8 inch catheter port left inside of me. Prayers for you. You are a strong person don't ever give up. 😁,,,,
,,,,,,Sending you prayers and hugs! 🙏🏼💗🌷,,,,
,,,,,,"You’re strong, I recently got diagnosed with stage 4 lung cancer at the age of 24… I have my first chemotherapy treatment Thursday.",,,,
,,,,,,Thank you once again for sharing such an intimate thing. Sending prayers your way,,,,
,,,,,,Súper women 🙏🙏🙏😘😘❤️🥰👈,,,,
,,,,,,I admire your positive outlook on life in this difficult situation. Stay strong girl!,,,,
,,,,,,"Delia, your such a rockstar!!!!! So strong!!! You will continue to be in my prayers! Your doing great!❤️",,,,
,,,,,,"You have so many people watching over you and praying for you 🙌🏼🌹 with the faith of God everything is possible 🙏🏼 keep fighting, keep positive attitude! Surround your family with good people",,,,
,,,,,,So sorry your going through this delia but so pleased you have Dylan by your side keep strong wishing you well in your fight much love from the uk 💕💕💕,,,,
,,,,,,God bless you both🙏,,,,
,,,,,,"God bless your heart for being so strong. I still remember when my son had his port on his chest, he was only 16y/o had AML and very brave one. He’s been in remission for 20 yrs now and a front liner. You take care Delia.💗",,,,
,,,,,,Thanks for sharing with us keep up the fight you got this !!! following your story from 🇨🇦,,,,
,,,,,,"You both are amazing!!! 🥰
Praying for you Delia youll get through this!!🥰
Your hair is gorgeous and looks exactly like your bio hair ❤💖❤
Lol i love the tshirt! Its good people can laugh and stay positive during illness.",,,,
,,,,,,"You are beautiful, strong sending you a big hug 🤗 🙏",,,,
,,,,,,God bless you & your husband! You are such a worrier ⚔️🛡⚔️ of God kingdom! 😍,,,,
,,,,,,So sorry that you’re going through this. You’re so courageous. I pray for healing & fast recovery,,,,
,,,,,,"You are so amazing! I hope you no the impact you have on people. Your smile can make even the most grumpy Grinch to smile and be genuinely happy. Your positivity and genuine happiness just makes me what to be a better person. I hope you know I'm proud of you! You may not know me and I not you, but you have made me so proud that you did not let this bump in your journey crumble you. You took the bull by the horns and your slaying it. I cannot wait to see the video of you ringing that Bell. You deserve it and so much more. Your light shines so bright and with your just amazing personality, THAT is why your a queen. Keep your head up beautiful girl, take it day by day like you have been it's almost the end of the road. ❤️",,,,
,,,,,,You are definitely Amazing. Think about you often and praying for you always. Wishing for the best outcome and amazing future.💞,,,,
,,,,,,God Jesus with you don’t worry about anything he is with you I’m praying for you sister ❤️,,,,
,,,,,,🧡,,,,
,,,,,,You guys are so cute.  Get well soon Delia 💞💞💋,,,,
,,,,,,"praying for you  God bless you from Tenn,",,,,
,,,,,,"Your such a strong woman , you make that treatment look easy",,,,
,,,,,,"Sending many prayers to Delia and Dylan as you both go through this journey as a family. I know our Heavenly Father is showering you protective Angels to keep your body safe from infection and harm. You are strong, courageous, beautiful, wonderful and spectacular. I am sending the both of you huge hugs. 🙏🛐🤗 🥰",,,,
,,,,,,You are amazing. You are in my thoughts and prayers <3 Stay strong!!!!!,,,,
,,,,,,"Delia you can beat this 🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🤗🤗🤗🤗🤗🤗🤗 you have such a amazing strength and  loving support  from Dylan and everyone from YouTube.  Even though it’s really hard on you and will make you sick to drain you , your smile is beautiful and  your spirit ,positivity through this traumatic treatment your going through. Many blessings to you both ❤️♥️❤️♥️❤️♥️❤️🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼🙏🏼",,,,
,,,,,,Stay strong love😘😘,,,,
,,,,,,"Delia your such a beautiful young woman, stay positive and you will come through this so much easier.  I have just finished all of my treatment almost a year to the day that I was diagnosed.  You have wonderful support from your beautiful husband it must help you immensely. All my love to you and im sure you will kick cancers but xxxx",,,,
,,,,,,New subscriber here.  I will need to go back and watch from the beginning.   You are such a trooper.,,,,
,,,,,,Praying for you Delia 🙏🙏🙏,,,,
,,,,,,"I just wanted to cry the whole video, this is just too emotional for me. I’ve said it over and over, I’m forever in awe of your strength. You inspire me beyond what I can express. All my love from Chile",,,,
,,,,,,Your an inspiration your so strong so calm. Sending you so much love and postive vibes you can do this ☀️☀️,,,,
,,,,,,I hope you beat this and move on with your life in the best of health.,,,,
,,,,,,Sending you lots of love . Well done you are such a trooper❤️❤️❤️❤️❤️,,,,
,,,,,,Hi gorgeous 💞👑 you are the strongest women I ever seen. Please lord I pray for her health and her freedom from this horrible cancer 💕🙏🏻🤞🏻 thank you for teaching us that we can be strong even in the hard time 🥰,,,,
,,,,,,"Hey pretty lady, I went through chemo as well, and stem cell transplant! There is a life after chemo and cancer! Stay strong, you got this! Our body’s abs minds are amazing! It’s a long hard road but you CAN do it!",,,,
,,,,,,Delia u GO Girl.,,,,
,,,,,,"My 6 and 4 year old have asked me to text this prayer for you ""Dear Jesus we pray that Dalia gets healed from the cancer and that the medicine will help you and that the cancer will away, you will get healed I a few minutes and I hope you dont get no more cancer"" I have written it verbatim",,,,
,,,,,,You are an inspiration! Beautiful attitude and soul!💖,,,,
,,,,,,Delia I have you and Dylan in my prayers ❤️🙏🏻🙏🏻❤️ My Mother was a cancer survivor as well as my MIL.  God please be will Delia thru her cancer journey. Amen,,,,
,,,,,,Heavenly father please heal Delia🙏🏾🙏🏾,,,,
,,,,,,Thinking of you Delia and sending you my prayers  Stay strong Take it one day at a time Sending you and Dylan a big hug xx❤❤,,,,
,,,,,,"You did it!! You just finished ""RED DEVIL""!!! What an accomplishment!  I am currently fighting Breast cancer also. And I have finished AC and now I'm in the middle of 12 weekly taxol.  You are doing it! And kicking cancers ass!  You have so much to be proud of! Hugs pink sister!!",,,,
,,,,,,"You're the strongest woman I know and I just wish much much love on your way. You can do it,  just believe. Much hugs from Germany 💞💞💞",,,,
,,,,,,"I was there too—9 years ago.  I had a “hell no, kick butt” attitude.   It sucks.  I know.  But sometimes it helps to find something to laugh about-so here goes!
I came home from one of my surgeries with 8 drains hanging from my body.  It did not hurt and was not uncomfortable—just not a great look🤪. I was determined to take a shower and at least feel fresh.  My husband helped me step into the shower and wow was it nice.  He then helped me out and proceeded to towel dry me from head to toe.  He was down around my ankles when I caught the reflection of what I",,,,
,,,,,,"My prayers are with you. I'm going through chemo too,so know what you are going though. Never give up",,,,
,,,,,,I do pray for your healing Deila,,,,
,,,,,,That t shirt was hilarious!,,,,
,,,,,,You are absolutely inspiring Delia. Always in my prayers.,,,,
,,,,,,"You are in my prayers, May God heal you 🙏🏻",,,,
,,,,,,This is my first video of yours and I am so impressed with your calmness and beauty inside and out.  All the best forever.,,,,
,,,,,,"Love & prayers for y'all.. if God is for you, who can be against you??",,,,
,,,,,,"Almost there, i know exactly what you are going THROUGH, I had stage 4 lung cancer, a 10 yr. Survivor. My prayers are with you. GOD BLESS YOU...YOU GOT THIS,SWEETIE😊😊😷",,,,
,,,,,,You are one of the strongest woman I have ever seen.  You are the warrior that will come through this battle strong and healthy!,,,,
,,,,,,God bless you are a beautiful person and soul,,,,
,,,,,,"Toda la fuerza del mundo en este proceso de recuperación! Dios te acompañará en tu sanacion, ten fe. Eres una mujer fuerte y todo esto quedará solo como un mal recuerdo. Bendiciones.",,,,
,,,,,,Do you have to pay to have your own room?,,,,
,,,,,,"Stay strong,  you can get through this. 🙏",,,,
,,,,,,"You are both so sweet, and I know you are going to come out on the other side of this cured! My sister used ice chips and Popsicle's during her chemo infusions.",,,,
,,,,,,You have to wait 1-2 hours for labs ?!? It was around 15-20 minutes for me. I went to a smaller cancer center though. The waiting is the worst !,,,,
,,,,,,You’re Spirit is contagious!  Praying and sending love !!,,,,
,,,,,,❤️,,,,
,,,,,,"You're beating this, Beautiful! 
God bess you! ❤️",,,,
,,,,,,I'm with you...you can be proud of you..I hope you will heal soon,,,,
,,,,,,Prayers big prayers for you and your whole entire family!!!!!!!! 💗💗💗stay strong,,,,
,,,,,,"Your beautiful, strong and your energy is positive and inspiring:) Hold your head up high and remember you got this!!",,,,
,,,,,,Sending you so much love and power! You are strong! Keep on sweet girl ❤️❤️❤️!!!,,,,
,,,,,,I really admire you. You are so strong and you casually talk about what you are going through. You are AMAZING.  Lots of love from France. 💕,,,,
,,,,,,Delia you have so beauty face and beauty head....you dont need this ugly plastic blond hairs for to look amaizing... at your last foto without hairs you was the most beautiful girl in the world,,,,
,,,,,,Praying,,,,
,,,,,,"Delia you have so much courage!!! You're so beautiful, I know you'll get through this ❤",,,,
,,,,,,"Thank you for being so courageous.  Your vlog has really educated so many, and has been especially eye opening for those blessed with never having to experience cancer. Thank you both for keeping it real but also sharing a message of strength and determination and faith.",,,,
,,,,,,"You is my hero.
Be happy.
I wall sporting your.
You are 💪🏻💪🏻
And take care",,,,
,,,,,,🤷‍♀️,,,,
,,,,,,🙏🏻🙏🏻🙏🏻,,,,
,,,,,,Be brave Delia!!!!,,,,
,,,,,,Hey you will get through this! I am cancer free for 4 years now xx,,,,
,,,,,,I’m not a religious person but I’m praying for you. ❤️,,,,
,,,,,,"You are so strong and calm, god bless you and the power you have in you.! I pray for your body and health. I would be able to go through like you are, I would be having a panic attack, I over thing stuff and I admire how calm and strong you are. God bless you!",,,,
,,,,,,"All my Love for you, dear Delia! You are amazing, really!!! Kisses and hugs, from Spain. You and yours husband are so lovely person...!!! Our havenly Father be with you, every moment...today and forever!",,,,
,,,,,,"Delia, you are so much Braver than I ever could be....My Heart is with you through this entire journey..... You have my deepest prayers!!!",,,,
,,,,,,"May the good Lord heals u, thank u Dylan fo supporting yr love.",,,,
,,,,,,Omg delia you are so beautiful babe I'm sorry to learn you have horrible cancer I hope you will be ok beautiful and strong lady sending my love  xxx,,,,
,,,,,,💓🍀,,,,
,,,,,,You are both WARRIORS 💪🏻 sending you all the love and healing energy possible 💖,,,,
,,,,,,GET WELL DELIA 🙏,,,,
,,,,,,You are doing amazing praying for you xx,,,,
,,,,,,Foot tickles for the win!,,,,
,,,,,,"It’s just crazy what you guys are going through, been through, praying for you both🙏🙏🙏🙏🙏🙏",,,,
,,,,,,Dr burzynski from Texas heal cancer,,,,
,,,,,,in my prayers stay strong ❤️,,,,
,,,,,,this looks terrible praying for you ❤️,,,,
,,,,,,May good Lord remember you 🙏🙌.  I do pray for you always and you'll overcome this. Love from Nairobi ke.,,,,
,,,,,,🙏🏻🤲🏻♥️☝🏻♥️🌞🙋🏻‍♀️,,,,
,,,,,,💖💖💖🙏🙏🙏,,,,
,,,,,,"Watching this made me relive my own cancer journey. Every doctors appointment,  chemotherapy sessions, Surgery and Radiation. Not an easy journey but so worth it! Had the opportunity to share, support, encourage and give hope to those going through the same season, and met the most beautiful people along the way! ❤",,,,
,,,,,,Hi Dalia and Dylan. I came across your videos. You are Amazing You are strong You are blessed to have a good Man standing next to you. You have a friend in pensilvania praying to God for you. May God give you patience and strength to keep going. May God heal you completely Amin,,,,
,,,,,,Thank you! Your grace and courage are beautiful. Showing a very personal thing happening to you to better educate people is a remarkable thing. Wishing you every happiness and strength in your remarkable journey. X (ps for a tiny person you make cancer seem not so scary … you clearly have super powers .. keep it up),,,,
,,,,,,"Sending love and prayers to you. Chemo is something, I believe, only those of us who have gone through it can understand. I went through it a few years ago, and I totally understand the saline taste! To this day, I can still taste it. Yuck! God only gives us what we can handle. My tip for mouth sores, Biotene mouthwash was a life saver for the dry mouth and constant sores. I can't wait to see you get that pedicure! You have such a beautiful soul, and with all the positivity and love surrounding you and your family, you will beat this. You are so strong xox",,,,
,,,,,,Ciao non capisco l’inglese ma ti sono molto vicina❤️,,,,
,,,,,,You are sooo strong!!! ❤️❤️❤️🙏🏼,,,,
,,,,,,You are a WARRIOR Delia!! Hope you are feeling the prayers & love  from CO.:):),,,,
,,,,,,I am 33 and currently fighting breast cancer. I have my 4th infusion this week. Good luck!! Wishing you the best!,,,,
,,,,,,YOU ARE SO BRAVE 🙏💗🙏💖,,,,
,,,,,,"Dear Delhi there are no words how much I pray for you.  My name is Yael and I am from Israel. I follow you in twin chat.  Love your delicacy, the love, between you, the honor, wish you success and only health, and you have more beautiful stories and a peaceful and happy life.",,,,
,,,,,,🙏,,,,
,,,,,,Appreciate you sharing your story. So glad your hubby could be with you this time! Love the bag you have with you today. Where did you get it?,,,,
,,,,,,❤️,,,,
,,,,,,"🇬🇧 Sending you lots of love hugs and positive vibes, you can fight this girl 💐",,,,
,,,,,,I'm praying for you  dear,,,,
,,,,,,"U look so beautiful Delia.. Dylan u r the ideal husband, love u guys.. 💕",,,,
,,,,,,"Praying for you, May you win your fight against cancer. I'm currently supporting my husband of 30 years in his battle with cancer. Unfortunately the cancer he has has no known treatment for it as it's an extremely rare angiosarcoma. He is stage 4 and has anywhere from 6 to 16 months to live. I pray everyday that they find a cure for cancer. Stay strong and thank you for sharing your journey with us.❤❤",,,,
,,,,,,Ugh seeing that red chemo makes me cry I went through it hugs,,,,
,,,,,,You're doing a wonderful job beautiful lady and I admire your courage and dedication to this process of fighting this process. I know that you will beat this Cancer.  I am praying for you my dear beautiful lady. You got this. Hugs to you both 💗,,,,
,,,,,,"I'm working in Oncology Pharmacy ,where we making chemotherapy. I glad i'm part of this. Stay strong. 🙏",,,,
,,,,,,"Ciao i am italian fans you are my lion 
Forza ....
You are big lion
Pregherò per te 
Scusa il mio inglese💪💪💪🙏🙏🙏",,,,
,,,,,,This sweet little flower is tough as steel.  What an inspiration!  Daily prayers for restored health.,,,,
,,,,,,"You are a true a string women, with a strong backbone(hubby), sending you love, strength, and prayers to you both.🙏🏽",,,,
,,,,,,🙏🙏🙏🙏🙏,,,,
,,,,,,"You are amazing, and so brave going through this trail may God's peace and healing be with you 🙏🙏🙏❤️❤️❤️",,,,
,,,,,,I am sorry you are going through this your are amazing woman to let people see you going through with your husband my your side god bless you,,,,
,,,,,,The money and beauty in the end are not everything.,,,,
,,,,,,LOVE YOU you sweet brave soul💕,,,,
,,,,,,When I was going through my chemo treatments I couldn’t have visitors due to the pandemic. When I rang the ball my family couldn’t be there because the pandemic. Going through cancer sucks but going through cancer during a pandemic really sucks. I’m keeping you in my prayers cancer warrior!!! #cancerwarrior,,,,
,,,,,,So brave So valiant! You are cared about.,,,,
,,,,,,May god please you and your family sweetie. Your a trooper. I hope the good Lord brings you through this and you get to live a long joy filled lifw.,,,,
,,,,,,"Keep your HOPE high… you will surely recover, after all you are a fighter. All the good wishes and infinite prayers… 🙏🏾",,,,
,,,,,,Thank you for sharing this difficult journey. You are so strong & full of grace. You are amazing. Keeping you in my thoughts & prayers. Enjoyed your visit with your grandpa & family.  The wheelchair tip was a surprise. Glad it was in the grass. Much love to all of you,,,,
,,,,,,Praying for you 🙏keep up the fight!❤️❤️❤️,,,,
,,,,,,You are so strong,,,,
,,,,,,There are no words except God Bless,,,,
,,,,,,Continuing to surround you in love and healing energy 💜✨,,,,
,,,,,,Jesus is wrapping his arms around you sweet girl! You are so Inspirational to all! 😘,,,,
,,,,,,Coloquem legendas sou do Brasil e amo ver os vídeos de vocês.❤️❤️❤️,,,,
,,,,,,*DOES ANYONE ELSE FEEL ANGRY?*  like she is the sweetest most genuine loving person and I know that everybody goes through hard times whether it’s cancer or being homeless but I just can’t understand why she has to go through this ....what is the meaning or is there even a reason?! Ugh...because I just feel so mad to see a sweetheart suffering through this😩😩😩😩😩,,,,
,,,,,,"My thoughts and prayers are with you both!! 🙏🏻 I can’t believe how STRONG you are able to stay through this grueling process, and I can see your husband is the best support!! ❤️",,,,
,,,,,,God Bless You Praying from Australia  Since first time i met u guys  your amazing  ALLL THE BEST PRAYING FOR HELING,,,,
